13828|||关于做好周口市教育城域网建设工作的通知是什么时候颁发的|||二○○九年十一月二十六日
13829|||《镜子》是由谁作的曲|||吴克群
13830|||十全大补鸡汤的基本特点是什么|||补气养血，健脾益肾
13831|||cdnetwork始创于哪一年|||2000年
13832|||isa技术的中文是什么|||“渗透-软化-激活”
13833|||ntn 7208ac/df 轴承的外径有多长|||80
13834|||卡西尼－惠更斯号属于什么组织|||美国宇航局 / 欧洲空间局 / 意大利太空总署
13835|||getlastactivepopup的函数原型是什么|||hwnd getlastactivepopup
13836|||汕尾龟龄岛位于什么地方|||汕尾市城区东北面14公里
13837|||2004年纳祖尔共有多少人|||150,000
13838|||三星360的传输速度大约是多少|||大约6秒/页
13839|||进击的巨人第二季什么时候播放|||2016年
13840|||四川依然美丽是什么时候发起的|||2009年
13841|||日本新闻网的上级机关是什么|||亚洲通讯社
13842|||让我们团结起来有哪些参与者|||理查德·尼克松 维奇·琳恩·科尔
13843|||诺基亚8800a2500产品的天线是如何设置的|||内置
13844|||丘濬葬于哪里|||海南琼山郊水头村丘濬墓
13845|||欧亚云雀有哪些特征|||外尾羽白色，尾巴棕色
13846|||2013年圣佩尔佩图阿-德莫古达共有多少人|||25,473
13847|||卡尔文·柯立芝有什么职位|||美国第30任总统
13848|||如皋市万豪臻品的参考价格|||5200元/m2
13849|||谢逊的师父是谁|||成昆，渡厄
13850|||2012云南公务员考试-历年真题精解+全真模拟预测试卷（上）行测是哪个版本的|||2012
13851|||海狗流代指什么|||指出格的事情
13852|||最美和声的导师都有谁|||萧敬腾，范玮琪，陈羽凡，胡海泉
13853|||小三是由谁和声的|||冷漠
13854|||杉怪舟蛾在国内分布在哪里|||福建（挂墩），湖南（桑植）
13855|||山药奶糊的准备时间是多长|||10-30分钟
13856|||中晶filescan 1000 的色彩位数是多少位的|||48
13857|||小天狼星布莱克是什么系统的|||纯血统
13858|||梦洛克的涵义有哪些|||尊贵、霸气、坚韧、勇猛
13859|||成都报道社的发行周期是什么|||每周5
13860|||柳翰雅的舞台剧有哪些|||《在那遥远的星球，一粒沙》、《乱民全讲》、《这一夜，women说相声》等
13861|||htc 8x的连接能力包括哪些|||bluetooth 3.1、wi-fi ( 802.11 a/b/g/n)、microusb、3.5 mm 耳机插孔
13862|||武烈柱原产地是哪里|||南美安底斯山
13863|||金河田jhp-711的产品阻抗是多少|||32欧姆
13864|||我是大老板一局的游戏时间是多长|||约60分
13865|||邻叔丁基苯酚的危险品运输编号是多少|||un 2922
13866|||七彩虹镭风9550-gd2ct冰封骑士4显卡属性是什么|||桌面级
13867|||斯瓦米纳拉扬神庙耗资多少|||20亿卢比
13868|||比量的英文是什么|||measure roughly
13869|||金属密封双闸阀的公称压力是多少|||1.0mpa
13870|||2012中国（福州）家居建材博览会属于什么行业|||建筑建材
13871|||google chrome的预览版本有哪些|||beta 41.0.2272.43 (beta)（2015年2月5日，2天前）[4]  android 41.0.2272.45 (beta)（2015年2月4日，3天前）[5]  dev  42.0.2292.0 (dev)（2015年2月3日，4天前）[6]
13872|||summer days有自动模式|||有
13873|||10月11日的前一天是哪一天|||10月10日
13874|||10月11日的后一天是哪一天|||10月12日
13875|||哪个名人是10月11日出生的|||莫里亚克
13876|||乐山市市中区妇幼保健院属于什么经济类型|||国有
13877|||extreme summit 5i tx 的接口介质是什么|||100/1000base-t，gbic
13878|||九州风神xfan 80是哪一种轴承类型|||液压轴承（hydraulic bearing）
13879|||瀚斯宝丽 hannstelly.gold 的产品功耗是多少|||<150
13880|||areas的发售时间是|||2009-03-27
13881|||快乐家族有哪些主要成员|||何炅 谢娜 吴昕 杜海涛 李维嘉
13882|||dce化妆品塑造了哪些形象|||休闲版、天然派
13883|||关于袁海诺有哪些资料|||太原市书法家协会会员
13884|||迈克尔·杰克逊的净资产有多少|||▲ 11.78亿美元 （2009年估算）[1]
13885|||中国新华航空有限责任公司icao代码是什么|||chh
13886|||稻香湖景的路线是什么|||北京公交线路-永稻临线
13887|||10月11日哪个名人去世了|||穆青
13888|||三菱蓝瑟 翼豪陆神汽车的驱动方式分别是什么|||前置引擎 / 全时四轮驱动
13889|||他总共有几笔|||5
13890|||人类理智论什么时候完成的|||1687年完成
13891|||有关核岛的名词有什么|||常规岛
13892|||大麻结果的时间是什么|||8-10月
13893|||高丽存在在什么时候|||918年～1392年
13894|||远州丰田pa上行营业的时间是多长|||24小时
13895|||家用气体报警器响应时间是多长|||≤20s
13896|||牡丹绣球属于什么|||花茶
13897|||清河河流面积是多少|||214平方公里
13898|||疾有多少画|||10
13899|||蛇口海上世界有多少房间|||套房239间
13900|||苏格拉底的主要研究领域有哪些|||科学哲学、伦理学
13901|||上海郊环高速公路最近通车日期是什么时候|||2009年10月30日
13902|||国家海洋局的业务上级机构是什么|||国家海洋委员会 中华人民共和国国土资源部 中华人民共和国公安部（公安部业务指导中国海警局）
13903|||佳星ch-03的采暖面积有多大|||大于20平方米
13904|||国家枸杞工程技术研究中心依托于哪个单位|||宁夏农林科学院
13905|||普兰店豪斯装修公司提供什么服务|||高端装修设计
13906|||《甜蜜的假期》是什么时候上架的|||2012年
13907|||飞利浦mix ii (2gb)有多宽|||28
13908|||哥尔 go-2028的水箱容积有多大|||5.1l
13909|||御马汽车地垫是哪个厂家生产的|||马来西亚成兴汽车百货公司
13910|||甄锡的配偶是谁|||黄海冰
13911|||10月11日是一年的第几天|||是阳历一年中的第284天（闰年第285天）
13912|||今井信女的生日是什么时候|||10月8日
13913|||浪淘沙·种花的词牌名是什么|||浪淘沙
13914|||圣地亚哥·卡莱在场上处于什么位置|||后卫
13915|||博尼bn-033da/ss-c的图象分辨率是多少|||(dpi)420
13916|||隼级导弹艇在哪里建造|||三菱重工
13917|||雷神乐队的鼓手是谁|||邹磊
13918|||子龙山文化遗址南北宽多少|||100米
13919|||爱普生plq-20k增强版（专业型存折打印机）的长度是多少|||384
13920|||徐工wz30-25两头忙发动机功率是多少|||65(kw)
13921|||二维码预约挂号系统可以应用于什么地方|||医院
13922|||11eyes -罪与罚与赎的少女-画面尺寸是多少|||800×600（pc）、1280×720（pc crossover）、480×272（ios）
13923|||德川庆喜的正室是什么|||一条美贺子（贞肃院）
13924|||远州丰田pa的下行营业时间有多长|||24小时
13925|||宜良在线有多少注册会员|||1180人
13926|||传承：哈拉斯之剑的物理攻击值有多少|||347
13927|||flash back 2012的日文名称是什么|||超时空要塞マクロス
13928|||长虹 q9手机尺寸是多少|||98x44.6x18mm
13929|||乌拉那拉·宜修下属于哪里|||安陵容、祺贵人、齐妃
13930|||拉萨四宝参考了什么|||西藏美食“四宝”
13931|||夏尔·戴高乐 有哪些部队|||步兵、武装骑兵
13932|||津稻9901亲本来源于哪里|||绢光
13933|||招阳的职务是什么|||景观专业主创设计师
13934|||电镀工程手册的编者是谁|||曾华梁倪百祥
13935|||龙呤的第三章是什么|||悟性
13936|||吓朋友一跳安卓版的适用固件版本适合什么系统|||android 2.2 以上
13937|||sed光源是哪个防护等级|||ip65
13938|||乔治·华盛顿效忠于哪个国家|||大不列颠王国  美国
13939|||西平县重渠清真寺是哪种建筑风格|||中国宫殿式建筑
13940|||《大草原之家》的作者的上一个作品是什么|||农场少年
13941|||珀丽湾巴士总站名称是什么|||珀丽湾巴士总站 park island bus terminal
13942|||斯巴嘉母的贡献主要有哪些|||遣除障碍，保护所有的有情众生
13943|||长城x10的输入接口是什么|||micro usb
13944|||金翔云jxy2100的cpu型号是什么|||intel 赛扬d 2.13ghz
13945|||惠普spectrext 13-2120tu(c8c76pa)是哪种硬盘类型|||ssd固态硬盘
13946|||望京站站厅是什么形式|||整体式站厅/-
13947|||泰和县城乡建设局的机构职能是什么|||负责管理城乡规划等
13948|||有关同居的记载在哪本书里有|||《易·睽》等
13949|||锦江之星酒店天津中山路店有什么其他服务|||旅游咨询、行李保管
13950|||西维来司钠的cas rn是多少|||150374-95-1
13951|||折桂令·客窗清明的宫调是什么调的|||双调
13952|||太原市小店区人事局局长是谁|||张小平
13953|||蓝泰巨慧管理咨询有限公司在职人员有多少|||50人以上
13954|||加查县交通运输局建制什么级|||正科级
13955|||白山水库下游流出了哪个江|||第二松花江
13956|||天神乱漫的语音是怎么样的|||男主以外全语音
13957|||偈颂一百二十三首是哪个诗人写的|||释崇岳
13958|||打锣草的习性是什么|||喜光
13959|||nsk 7326c/db 轴承的新型号是什么|||7326c/db
13960|||bfb f2700的输入方式有哪些|||手写、键盘
13961|||莫泰168连锁旅店（上海浦东迎春路店）是几星级的|||二星级
13962|||埃德温·沃斯·萨姆纳参加了什么战争|||黑鹰战争，美墨战争，南北战争
13963|||天津西南环线铁路属于哪种闭塞类型|||自动闭塞
13964|||水晶大岩蛇的属性是什么|||岩石+地面
13965|||leums ups-550b后备时间是多长|||典型 10 分钟(半满)分钟
13966|||名流锦都楼盘有什么特色|||经济住宅
13967|||文庙什么时候重修的|||洪武十七年
13968|||飞行背包是谁研发的|||格伦·马丁
13969|||子沟村以什么获得收入|||种养
13970|||全国小公民健康基因检测组委会的技术是受什么支持的|||北京华大基因研究中心
13971|||相铁10000系电力动车组的控制装置有什么|||变频器（vvvf） （绝缘栅双极晶体管（igbt）及 智能电源模组（ipm））
13972|||约克大学捐赠基金共计多少|||£8.2 million[1]
13973|||f-105轰炸机是由哪个国家研发的|||美国
13974|||江苏省地震工程研究院组建于什么时候|||1996年
13975|||全美航空427号班机空难属什么机型|||波音737-3b7客机
13976|||emax在哪一年落成|||1905年6月
13977|||旅行者 x60的gps芯片是哪一种|||sirf atlas-v 600mhz at550
13978|||呵梦园的办公面积有多大|||达1000平米
13979|||即视现象用法语怎么说|||déjà vu
13980|||英佛公路什么时候完工的|||2004年11月28日
13981|||特别的女生萨哈拉的市场价是多少|||20
13982|||dfvsiebr.dll是否是系统 dll文件|||否
13983|||慧灵学习网属于哪个公司|||深圳市慧之灵科技有限公司
13984|||结婚是件疯狂的事是由谁监制的|||车胜宰、崔载元
13985|||缠臂金的数据怎么表示|||用宽0.7厘米，厚0.1厘米
13986|||手机少女讯息可不可以略过|||不可以
13987|||映美620k的打印宽度是多少|||80列
13988|||化石山的分布范围|||约4.5平方公里
13989|||福建省社会主义学院图书馆共有多少册书|||1.2万册
13990|||集美区国贸商城投资总额达多少|||约25亿元
13991|||水上长城有哪些景观|||珍禽观光园，明长城隧道
13992|||世界计算机500强第二名叫什么|||泰坦（美国）每秒1.76亿亿次
13993|||石济客运专线什么时候开工|||2013年8月底
13994|||温州飞龙汽车集团有限公司在哪儿|||温州市经济技术开发区
13995|||马赵长什么样子|||面如冠玉，眼若流星
13996|||赤水市人民政府办公室关于调整消防安全重点单位的通知是由哪个颁布机构颁布的|||赤水市人民政府办公室
13997|||md-80的机高是多少|||9.04米
13998|||《穿越之凤箫情》这本书一共有多少字|||318682
13999|||英国皇家天文学会金质奖章第一次颁发是什么时候|||1824年
14000|||毛乐的圈中好友有谁|||朱媛媛 张国立
14001|||《秀逗魔导士》这部影片有多长时间|||约59分
14002|||兰新铁路什么时候通的车|||2012年12月31日
14003|||《杀死那个石家庄人》这本书是什么年代创作的|||80年代
14004|||彬县物价局的内设部门有哪些|||办公室等
14005|||嘉里中心一个有多少层|||35层
14006|||肥胖疫苗是什么时候研发出来的|||2012年
14007|||仙境传说手机版的运营状态是怎样的|||停运
14008|||《陀螺戰士》是谁制作的|||アーツプロ
14009|||升平署是什么时候设置的|||清代
14010|||镰鼬风的命中率有多高|||100
14011|||日本国家男子足球队的最佳成绩是什么，何时取得的|||十六强，2002年, 2010年
14012|||荷兰共和国今属于哪个国家|||荷兰
14013|||长潭水库的坝顶有多长|||100米
14014|||天津航空有多少机队|||87
14015|||银雀山竹简汉墓有多少座|||两座
14016|||东风路是什么道路属性|||城市主干道
14017|||雷电风暴是什么显卡|||32mb以上direct9.0c兼容之3d显示卡
14018|||是谁给树舌灵芝亚属定名的女|||(p. karst.) imazeki
14019|||郑州市尚音文化传播有限公司获得过什么公司荣誉|||河南电视台优秀合作伙伴
14020|||中国卫生监督杂志的期刊名称是什么|||中国卫生监督杂志
14021|||茶水炉的主要构成|||炉壳、炉膛、烟火道、水夹层等
14022|||东莞三正半山酒店在哪儿|||东莞 樟木头镇 石新大道
14023|||林之灵的攻击力等级|||中等——最高
14024|||漯河麻鸡的品质特点是什么|||肉、蛋品质皆佳，产量高
14025|||罗马大师赛的奖金是多少|||2,427,975
14026|||《京仲远尚书为澹然子作二大字》的首句是什么|||浓墨新题付澹然
14027|||马达加斯加的过国歌是什么|||《啊，我们亲爱的祖国》
14028|||台北捷运在哪儿运营|||台北市、新北市
14029|||thinkpad x230i 2306b24的处理器平台是什么|||snb(sandybridge)
14030|||约翰·阿布鲁兹的位置在哪儿|||普通犯人a区，96号牢房
14031|||《7.62大口径部队》是哪家厂商开发的|||暴雪公司
14032|||2013年安哥拉建材展几年开一次|||一年一届
14033|||超级冒险岛的人气有多高|||11504856
14034|||沙洺中心小学的办学目标是什么|||学生阳光、教师幸福
14035|||84式中型坦克抢救车有多长|||7.3米
14036|||上官雪薇出生于什么样的家庭|||武林世家的女孩
14037|||德尔达图赫菲温泉的水温有多高|||97°c
14038|||城投荔香坊的物业费是多少|||3.2元/平米
14039|||苏必利尔湖是从哪儿流出来的|||圣玛莉河(st. mary's)
14040|||台北孔子庙什么时候例祭|||国历9月28日（孔子圣诞）
14041|||渣打马拉松在哪里举行|||四个位于全球不同地方
14042|||罪与罚与赎的少女能更改角色名|||不可
14043|||乌兹别克斯坦现在的国家领导人有哪些|||总统：伊斯兰·阿卜杜加尼耶维奇·卡里莫夫 总理：米尔济约耶夫
14044|||台湾省政府是什么时候成立的|||1945年9月1日
14045|||江苏盐城台励福叉车配件公司是以多少钱注册的|||100万
14046|||哈拉斯之剑有职业限制|||：鬼剑士
14047|||航嘉pba5200的电池是什么类型的|||聚合物锂电池
14048|||worm.win32.agent.o的公开程度是什么样的|||完全公开
14049|||银松森林属于那种角色|||被遗忘者
14050|||毒刺是哪个公司制造的|||ksi
14051|||卡西欧ex-s12的像素值最高是多少|||1239万
14052|||鸮鹉有用拼音怎么拼|||xiāo wǔ
14053|||特28我国第一原子反应堆和回旋加速器一套有多少枚|||2
14054|||一路向西总时长有多长|||118min
14055|||变频器接线主要是由什么组成|||整流、滤波、再次整流等
14056|||台风凤凰影响了那些地方|||台湾 中国大陆 香港
14057|||夏尔丹自画像是属于那种类型的画|||粉画 、 名画
14058|||mp5的枪管有多长|||225mm
14059|||丁香米黄的花草样式是什么|||贝壳化石
14060|||中国mbt2000主战坦克次要的武器是什么|||7.62毫米同轴机枪
14061|||李姓这个姓氏是从哪里开始发源的|||皋陶后裔理征
14062|||使用曝气风机可以干什么|||强制加入到水体或液体中
14063|||芜湖中心具体的经纬度是什么|||东经119度21分、北纬31度20分
14064|||重生之小说巨匠这个作品是谁写的|||李白不白
14065|||宁波大学图书馆是什么时候开放的|||2001年
14066|||co沙盘主要针对的什么人群|||各大领域的首席官
14067|||郑州紫金自动化设备有限公司只要研制什么|||开发、生产、销售制药
14068|||哗鬼有限公司是什么时候的电影|||1989年
14069|||斯巴达克同盟是什么党派|||左派社会民主党
14070|||油溶黄2g在chemspider中的编号是什么|||3490830
14071|||project ara的型式是什么|||智能手机
14072|||死丘事件被称为什么|||世界三大自然之谜
14073|||指挥棒效应表现了什么|||管理者的意志和好恶
14074|||中华民国空降特战部队驻扎在哪里|||桃园县龙潭乡中兴路100号
14075|||进行大坝巡视检查需要事先进行什么工作|||努力提高巡检人员的素质
14076|||马尼拉干鱼商同业公会最初叫什么名字|||岷里拉华侨干鱼商同业公会
14077|||怎么卖：引爆销售三部曲（第3部）的配音是什么语言|||普通话
14078|||抗日战线 va1.7版 能够支持多少人|||1-8人
14079|||南昌华夏医院的具体地址在哪里|||青云谱区洪都南大道229号
14080|||对反向平衡法兰有什么建议|||试验数据应与有限元分析相结合
14081|||曹操是哪个公司制作的|||电广传媒文化发展有限公司
14082|||天天上课的教育理念是什么|||爱上学习，成就梦想
14083|||elle刊物是由哪个国家创建的|||法国
14084|||汉斯是在哪年加冕的|||1483年5月18日
14085|||常家庄土地庙供奉的是哪位神仙|||土地
14086|||84式中型坦克抢救车的有多宽|||3.27米
14087|||84式中型坦克抢救车有多高|||3米
14088|||基隆车站的国音电码是什么|||ㄐㄌ
14089|||罗拔图·辛仙尼在那支球队当领队|||高隆（领队）
14090|||信阳农林学院继续教育学院占地多少亩|||1433.27亩
14091|||苦楝子是什么性味的|||苦；寒；有小毒。肝；胃经。
14092|||八盘峡旅游度假村中的水库有多大|||6万平方米
14093|||丫丫最喜欢做什么运动|||滑轮和游泳
14094|||手机少女有cg模式|||无
14095|||特优1102是否为转基因|||否
14096|||明董其昌行楷论书并书杜甫诗卷使用什么字体|||行楷
14097|||上海航天动力技术研究所有多少专业技术人员|||360余人
14098|||法兰西体育场草坪有多大|||105 x 70 米
14099|||十大气势背景音乐的第三名花落谁家|||the mass
14100|||lg optimus nexus的机身有多大内存|||2gb ram
14101|||宏城广场由哪个单位设计|||吕元祥建筑师事务所
14102|||欧点在哪里诞生的|||意大利、佛罗伦萨
14103|||第46届戛纳国际电影节在哪里举办|||戛纳
14104|||2014德国杜塞尔多夫国际医疗器械展览会有多少参展方|||每年都有来自130多和国际和地区的3600多家公司参展
14105|||经期助手下载适用哪种语言种类|||简体中文
14106|||牛逼戒指的点击率如何|||1418181
14107|||萨镇冰墓有多深|||11.3米
14108|||你什么时候参加的高考|||6月7、8日（部分地区为3天）
14109|||中虹花园新都苑何时竣工的|||2003-07-16
14110|||奥果韦河主要的河流是|||伊温多(ivindo)河和恩古涅(ngounie)河
14111|||王莹有哪些主要的作品，请告诉我|||《王莹美术作品集》、《王莹画集》、《王莹水墨人物画集》
14112|||archtek smartlink hpd-101的网线接口是什么类型的|||rj--45
14113|||无锡市教育学会有多少会员|||会员3500余人
14114|||创维42e608s的面板是什么材质的|||ips硬屏
14115|||艾尔莎 firegl v5100专业卡由哪个芯片厂方供应|||ati
14116|||汇鑫国际营销策划协会宗旨是|||搭建企业经营管理
14117|||中黄19平均每亩地产量是多少|||193.09公斤
14118|||撒哈拉基地x9使用什么样的机箱|||游戏机箱
14119|||α7概念车造型怎么样|||灵性动感水流
14120|||格之格 ne-t0473m的墨盒是什么颜色的|||彩色
14121|||微囊岬丝蚓的目名是什么|||颤蚓目
14122|||极雪的另一边的男主叫啥|||忧杰熙
14123|||敬妃什么时候死的|||1435年
14124|||迟钝主要是谁开发的|||任天堂
14125|||吉利英伦金刚 2010款 vvt 1.5 mt 无敌版使用什么变速箱|||5档手动
14126|||精英c19-asliv1.0a使用什么音频芯片|||集成八声道hd audio音频芯片
14127|||爱新觉罗·弘时的姐姐是哪位公主|||和硕怀恪公主
14128|||puzzle quest由哪个厂商制作|||infinite int.
14129|||罗马仕ph40如何输出|||usb1:dc5v，usb2:dc5v
14130|||后庄的主要作物是啥|||花生、地瓜、芋头、大豆、苹果等
14131|||南昌路社区总共有多少人|||3480人
14132|||toheart2使用什么回忆模式|||无（ps2） 有（pc）
14133|||埃及圣鹮是由谁在哪年命名的|||latham，1790
14134|||新小甜甜是谁原创的|||英洋子
14135|||电信天翼所属哪个品牌|||中国电信
14136|||杨林的出场作品有哪些|||《说唐全传》、《隋唐演义》
14137|||蒙古之声啥时候开播的|||1934年
14138|||小菘眼睛什么颜色|||棕色
14139|||租赁经营招标的程序是怎样的|||通告 考察 答辩
14140|||雷洪森哪年出生的|||1966年
14141|||嘉娜宝眼部补水清凉护理啫喱的商品品牌的全程是什么|||kanebo 嘉娜宝
14142|||海伦娜·博纳姆·卡特的两任妻子分别叫什么|||肯尼斯·布拉纳（1994年-1999年） 蒂姆·伯顿（2001年-2014年）
14143|||进贤县国土资源局的职责有哪些|||承担保护与合理利用土地资源
14144|||琥珀光学归谁所有|||琥珀光学国际私人有限公司
14145|||巴卡尔丁区政府的州选区是哪里|||桂格理
14146|||太虚从何起源|||天地初开
14147|||hcpt微创术适应哪些人群|||久治不愈的患者
14148|||费祎亭哪年建造的|||1993年
14149|||杭州武林门锦江之星何时开业的|||2007 年5 月31 日
14150|||大安区的区长姓名|||颜金源
14151|||lk-100手摇警报器的型号是多少|||lk100
14152|||天体摄影的焦距多少|||不超过200mm
14153|||光纤通信专业是什么就业方向|||通信网络规划设计施工监理等工作
14154|||沉沙槽式取水设置在什么之前|||进水闸前
14155|||李萌最喜欢哪个歌手|||张震岳 dr dre
14156|||微透镜阵列led路灯的使用详情如何|||在由普通路灯提供照明的道路
14157|||龙潭水库能灌溉多少公顷良田|||53.42公顷
14158|||3.8妇女节属于什么节日|||国际节日
14159|||亿莱科特ehp-600 mini的输出分辨率是多少|||1080p
14160|||英格恩来源于哪里|||：www.engreen.com.cn
14161|||哈蒙德-阿发戈是哪个球队的|||伊朗
14162|||无网人员是指哪类人|||出生的年代较早的人
14163|||why是哪个歌手唱的|||麦浚龙
14164|||沈胜衣擅长什么|||吹笛
14165|||广巴铁路的线路有几条|||单线
14166|||江门号护卫舰有哪些导弹武器|||上游-1(sy-1)反舰导弹 红旗-7（hq-7/fm80）8联装舰空导弹
14167|||季佳熙喜欢哪些电影|||《幸福终点站》 《阿凡达》
14168|||马兜铃酸最主要的伤害是什么|||肾损害、致癌
14169|||家常炒鸡丁用什么原料|||鸡腿肉
14170|||安奈特at-8000s/24的包转发率是多少|||9.52mpps
14171|||请对现场三维全景分析重建及测量系统的产品做简介|||集成了三维360度全景照相技术、
14172|||半索动物门的主要特征有什么|||同时具有腹神经索和背神经索
14173|||秤砣虽小压千斤源自哪本名著|||明·吴承恩《西游记》三十一回
14174|||博世kgf25340ti是什么样的品牌性质|||合资
14175|||安徽柒柒塑业有限公司每年能生产多少吨|||5000多吨
14176|||回应参考自哪里|||《水浒传》
14177|||万的笔顺有多少|||153
14178|||白若溪有哪些爱宠|||3只狗，17只猫
14179|||鲍家街43号何时解散的|||2000
14180|||芬兰航空公司最主要的航空枢纽是|||赫尔辛基万塔国际机场
14181|||舒马曲坦怎么排泄|||60% urine; 40% feces
14182|||丸美曾经有过哪些代言人|||周迅、鲁豫、梅婷。袁咏仪
14183|||则天去私的时代是什么样子的背景|||明治维新前的日本
14184|||上海逸凡居旅店有哪些休闲设施|||咖啡厅、理发美容室、棋牌麻将
14185|||美的fts35-9ar能最多设定几小时|||7.5小时
14186|||洛克王国雪影娃娃的主要属性是|||冰
14187|||第六届全国《古兰经》诵读比赛由哪里举办|||伊斯兰教协会
14188|||金鱼素馅包的辅料都有什么|||盐小半匙   五香粉小半匙
14189|||3-溴化苯甲酮的熔点是多少摄氏度|||74-78℃
14190|||第15届釜山国际电影节的韩文名字怎么写|||부산국제영화제
14191|||占风望气源于哪个年代|||古代
14192|||峨眉山号坦克登陆舰的续航力是多少米|||3000千米
14193|||finstall.dll是否是一款广告软件|||:否
14194|||适马apo70-200f2.8exdghsm如何对焦|||自动
14195|||俄语在哪些地区使用|||俄罗斯、德国、以色列、美国
14196|||带锁圈的螺钉锁紧挡圈的标准状态是怎样的|||现行
14197|||沙井村之恋由谁统筹|||刘辉
14198|||川嶋夏树哪年出生的|||1979年7月3日
14199|||中华台北男子足球代表队的fifa排名如何|||182▬{2015年1月)
14200|||2008年马来西亚大奖赛的得奖选手是谁|||费利佩·马萨
14201|||大野站有哪两条同名线路停靠|||长项线
14202|||郭开波学的什么|||机械电子
14203|||江中集团在中国是什么样的企业|||中国otc行业的领先企业
14204|||布拉迪斯拉发城堡啥时候重建的|||公元13世纪重建
14205|||现代电力电子技术什么时候印刷的|||2014-4-30
14206|||保险消费者涉及了哪些学科|||社会学
14207|||前捷克斯洛伐克拉达5.56mm突击步枪的结构有什么特点|||拉达5.56mm突击步枪和短突
14208|||要自由旅游网有多少注册用户|||超80万
14209|||联想ideapadideapadu260470uw有多重|||3.2 kg
14210|||高速公路的时速区间是多少|||60-120km
14211|||insertitem的索引是|||nitem是控件中行
14212|||博拉泽克的共同体是什么|||monts d'arrée
14213|||珀丽湾巴士总站附近有什么好玩的地方|||珀丽湾
14214|||杰微jwn78m使用什么芯片|||板载marvell 8056千兆网卡
14215|||死胡同的成绩如何|||在酷狗、qq音乐出现他们的作品
14216|||终极金字塔属于哪类小说|||古典言情
14217|||新房自然村主要种什么|||玉米、马铃薯等作物
14218|||慧炬威闪绝密防盗u盘兼容什么系统操作|||windows 98/98se/me/xp/
14219|||印度柯蚱总的来说属种动物|||蚱总科
14220|||五羊瞬时去黑眼圈眼霜怎么贮藏|||密封、置阴凉干燥处
14221|||酷比魔方h600hd支持多大的扩展卡|||支持microsd（tf）卡
14222|||海尔bcd-239s的每天的耗电量是多少|||0.65度/天
14223|||财经的通讯地址是哪里|||京朝阳门外大街22号泛利大厦19层
14224|||金农科1号的审定情况如何|||京审玉2003008
14225|||赶花少年何时开始创作的|||2012
14226|||中国共产党第十六届中央委员会第五次全体会议在哪里举行的|||北京
14227|||canon eos 550d 的机身是什么类型的|||aps-c规格数码单反
14228|||宇智波佐良娜的祖父叫什么|||宇智波富岳
14229|||寇里县属于哪个州|||美国新墨西哥州
14230|||百度名人堂属于哪里|||百度
14231|||民生路的道路是什么性质的|||省道台10线全线、市区道路
14232|||陌子轩什么属性|||狗
14233|||2012款同悦rs 1.3l手动尚动豪华型是什么驱动的|||前驱
14234|||对抗性矛盾存在在哪里|||自然界和社会生活
14235|||西雨绘画艺术中心有多少学生|||近4000名
14236|||沙漠突击队游戏机有何特色|||全中文演绎说明;
14237|||潘安邦喜欢什么动物|||狗
14238|||火柴人刺杀行动难玩|||适中
14239|||奥米那楞会是什么节日|||传统节日
14240|||鱼际出自哪本经|||手太阴肺经
14241|||穷游网是什么类型的网站|||出境游
14242|||与071型船坞登陆舰同类型的陆舰有几辆|||3艘
14243|||安阳豫东北机场在什么机位|||不详
14244|||酷航与哪些城市通航|||6
14245|||无机化学的从哪年出版到现在的|||1962年至今
14246|||奚仲四发现了自转值多少|||1900年1月26日
14247|||联想thinkpad sl400（274329c）的标配内存是多少|||2gb ddrii
14248|||业务领导力模型适用于哪种行业|||咨询行业
14249|||焊缝探伤仪的工作频率是多少|||(0.25～20)mhz
14250|||永宁高速公路起止点是哪里|||福建省永安市至宁化县
14251|||于明加现在住在哪|||北京市西城区
14252|||传承：圣光精灵的维尔特巨剑的附加类型是什么|||封装
14253|||键盘音箱的最大输出功率是多少|||230w
14254|||民主党何时解散的|||2011年12月15日
14255|||朝阳科技大学占地面积是多少|||66.43公顷
14256|||netgear wgr612支持vpn|||支持
14257|||好莱坞美容院是什么游戏格式|||jar
14258|||包头鹿城足球俱乐部所涉及什么项目|||足球
14259|||清华大学房地产总裁高级研修班属于什么学院|||学房地产总裁
14260|||鸡公垱遗址什么时候被发掘的|||1988年10月
14261|||加藤巧克莉属于什么族群|||洛瓦伊由姆族
14262|||志保是啥样的性格|||有些小花痴
14263|||削皮机的商品名是什么|||皮革削皮机、人造皮削皮机
14264|||公元前727年属于哪个世纪|||公元前8世纪
14265|||教皇约翰·保罗一世何时卸任的|||1978年9月28日
14266|||乍得的人民生活的如何|||以下资讯是以2009年估计  总人口：1032 9208[1]人（世界第73名） 人口密度：8.0/km2（世界第212名）
14267|||月苋草油软胶囊的主要功效有啥|||调节雌激素、黄体酮等
14268|||vbel vb-3100m的存储温度是多少|||-20℃-60℃
14269|||昆仑属于什么经络|||足太阳膀胱经
14270|||栗姬的夫君是哪位|||汉景帝【刘启】
14271|||湘潭大学校园精神文明建设督查队由哪位老师指导|||马卿
14272|||公牛肥料里面富含什么|||钙和硼
14273|||胡斐有哪些绝技|||胡家刀法，西岳华拳，春蚕掌法
14274|||手机少女有音乐模式|||无
14275|||陈辰全民星在哪个频道播出|||上海娱乐频道
